max_reinforce,min_diff_A,max_freq_M0,max_freq_F1,final_adapt_diff_unlinked,this.order,n.gen,r12,r23,r34,s,n.unlinked,prop.replaced0,prop.replaced1,discrim
0.999551627099117,0.999981365851309,9.37239778125213e-6,0.988776823439139,NA,AMF,10000,0,0,0.5,0.97,0,0.02,0.02,1
0.999664108188473,0.999991801853181,4.12287086223864e-6,0.988898900581444,NA,AMF,10000,0,0,0.5,0.98,0,0.02,0.02,1
0.999774143538607,0.99999797087971,1.02025825974785e-6,0.98901783167652,NA,AMF,10000,0,0,0.5,0.99,0,0.02,0.02,1
0.999881873436172,1,0,0.98913373229423,NA,AMF,10000,0,0,0.5,1,0,0.02,0.02,1
0.0199000000000001,0,1,0.0100000000000001,NA,AMF,10000,0,0,0.5,0,0,0.022,0.022,1
0.0199000000000001,0,1,0.0100021566850287,NA,AMF,10000,0,0,0.5,0.01,0,0.022,0.022,1
0.0199000000000001,0.247660014399445,0.659737346683523,0.0101695723908648,NA,AMF,10000,0,0,0.5,0.02,0,0.022,0.022,1
0.0199000000000001,0.422422674732385,0.479432772365754,0.0159565074738854,NA,AMF,10000,0,0,0.5,0.03,0,0.022,0.022,1
0.0284149481150319,0.497339003309121,0.428852817208655,0.0278127451665268,NA,AMF,10000,0,0,0.5,0.04,0,0.022,0.022,1
0.0467386338238188,0.554194380841662,0.388575462008933,0.0422347892018978,NA,AMF,10000,0,0,0.5,0.05,0,0.022,0.022,1
0.0688189052302786,0.599040556905633,0.355527718142846,0.0589184783148421,NA,AMF,10000,0,0,0.5,0.06,0,0.022,0.022,1
0.0942350834591412,0.635659800916845,0.327615121777644,0.0776143898956764,NA,AMF,10000,0,0,0.5,0.07,0,0.022,0.022,1
0.122596445608046,0.666415502231423,0.303480224030642,0.0981146605335658,NA,AMF,10000,0,0,0.5,0.08,0,0.022,0.022,1
0.15343724971324,0.692849031114139,0.282205570996143,0.120234060437073,NA,AMF,10000,0,0,0.5,0.09,0,0.022,0.022,1
0.186340675387717,0.716001367748301,0.263153593140852,0.143800909275216,NA,AMF,10000,0,0,0.5,0.1,0,0.022,0.022,1
0.220915794669095,0.736597111329962,0.245870363758383,0.16865229347716101,NA,AMF,10000,0,0,0.5,0.11,0,0.022,0.022,1
0.25678568473917,0.755153962570738,0.230025719820424,0.194631585085963,NA,AMF,10000,0,0,0.5,0.12,0,0.022,0.022,1
0.293588734313267,0.772050125520625,0.215375065113863,0.22158736306199,NA,AMF,10000,0,0,0.5,0.13,0,0.022,0.022,1
0.330980833199665,0.787567195619977,0.201734330948999,0.249373214908417,NA,AMF,10000,0,0,0.5,0.14,0,0.022,0.022,1
0.368637963899367,0.801918299125957,0.188963115089744,0.277848094657644,NA,AMF,10000,0,0,0.5,0.15,0,0.022,0.022,1
0.406258832720206,0.815267080470411,0.176953035235282,0.306877020262861,NA,AMF,10000,0,0,0.5,0.16,0,0.022,0.022,1
0.443567267237395,0.827740843850622,0.165619492569495,0.336331953764156,NA,AMF,10000,0,0,0.5,0.17,0,0.022,0.022,1
0.480314179207618,0.839439858931543,0.154895720981081,0.366092743965826,NA,AMF,10000,0,0,0.5,0.18,0,0.022,0.022,1
0.516278954846955,0.850444085045299,0.144728405589733,0.396048035504198,NA,AMF,10000,0,0,0.5,0.19,0,0.022,0.022,1
0.551270191200365,0.860818115924244,0.135074404480185,0.426096066042974,NA,AMF,10000,0,0,0.5,0.2,0,0.022,0.022,1
0.585125748842947,0.870614869401107,0.125898264225725,0.456145287578282,NA,AMF,10000,0,0,0.5,0.21,0,0.022,0.022,1
0.617712136451162,0.879878372311234,0.117170319719985,0.486114759125134,NA,AMF,10000,0,0,0.5,0.22,0,0.022,0.022,1
0.648923280329865,0.88864587924703,0.10886523371892,0.515934265664104,NA,AMF,10000,0,0,0.5,0.23,0,0.022,0.022,1
0.678678760315808,0.89694949084213,0.100960874449179,0.545544120301129,NA,AMF,10000,0,0,0.5,0.24,0,0.022,0.022,1
0.706921611663072,0.904817388337024,0.0934374588782669,0.574894600154279,NA,AMF,10000,0,0,0.5,0.25,0,0.022,0.022,1
0.733615800346917,0.912274767120117,0.086276910148631,0.603944947119945,NA,AMF,10000,0,0,0.5,0.26,0,0.022,0.022,1
0.758743477234439,0.919344526625487,0.0794623940605634,0.632661825923962,NA,AMF,10000,0,0,0.5,0.27,0,0.022,0.022,1
0.782302105906994,0.926047752888467,0.0729780144264937,0.66101706429645,NA,AMF,10000,0,0,0.5,0.28,0,0.022,0.022,1
0.804301541197389,0.932404009308848,0.0668086636225118,0.688984390475771,NA,AMF,10000,0,0,0.5,0.29,0,0.022,0.022,1
0.824761112926805,0.938431426697988,0.0609400462374385,0.716534715232724,NA,AMF,10000,0,0,0.5,0.3,0,0.022,0.022,1
0.843706745563074,0.944146551007729,0.0553589245436202,0.743629266550434,NA,AMF,10000,0,0,0.5,0.31,0,0.022,0.022,1
0.861168127460932,0.949563863175091,0.0500536775367501,0.770209587794278,NA,AMF,10000,0,0,0.5,0.32,0,0.022,0.022,1
0.877175951615372,0.954694840041385,0.045015310639592,0.796183127296401,NA,AMF,10000,0,0,0.5,0.33,0,0.022,0.022,1
0.891759326637186,0.959546448205152,0.0402390302625227,0.821402905929445,NA,AMF,10000,0,0,0.5,0.34,0,0.022,0.022,1
0.9049437053961,0.964119286763049,0.0357261706765296,0.845638633190822,NA,AMF,10000,0,0,0.5,0.35,0,0.022,0.022,1
0.916750332648449,0.968406335648085,0.0314855133519488,0.868532485877103,NA,AMF,10000,0,0,0.5,0.36,0,0.022,0.022,1
0.92719928392628,0.972392400948258,0.0275339220488351,0.88954200395713,NA,AMF,10000,0,0,0.5,0.37,0,0.022,0.022,1
0.936317948650365,0.976050061288984,0.0239005712109505,0.907964291116501,NA,AMF,10000,0,0,0.5,0.38,0,0.022,0.022,1
0.944154757405308,0.979302783031926,0.020630754741524,0.923215385346411,NA,AMF,10000,0,0,0.5,0.39,0,0.022,0.022,1
0.95079626179823,0.980459446349665,0.0177671477648299,0.935202672843413,NA,AMF,10000,0,0,0.5,0.4,0,0.022,0.022,1
0.956374535617478,0.981551159011077,0.0153185250405731,0.944342525497235,NA,AMF,10000,0,0,0.5,0.41,0,0.022,0.022,1
0.961050332217741,0.982582057301032,0.0132539783748905,0.95126354348879,NA,AMF,10000,0,0,0.5,0.42,0,0.022,0.022,1
0.964984756609571,0.983556473787324,0.0115208866719869,0.956553792400199,NA,AMF,10000,0,0,0.5,0.43,0,0.022,0.022,1
0.968319845120005,0.984478105392591,0.0100631064717337,0.960669465183032,NA,AMF,10000,0,0,0.5,0.44,0,0.022,0.022,1
0.971172168685926,0.985350190799036,0.0088303337156903,0.96393769253201,NA,AMF,10000,0,0,0.5,0.45,0,0.022,0.022,1
0.973634151360117,0.986176160296944,0.00778083631636547,0.966586714757237,NA,AMF,10000,0,0,0.5,0.46,0,0.022,0.022,1
0.975778128661357,0.98695858707016,0.00688112392291689,0.968775387313016,NA,AMF,10000,0,0,0.5,0.47,0,0.022,0.022,1
0.977660646947077,0.987700250043832,0.00626270770607394,0.970615328497035,NA,AMF,10000,0,0,0.5,0.48,0,0.022,0.022,1
0.979326128982466,0.988403677739689,0.00589789431741511,0.972186139898777,NA,AMF,10000,0,0,0.5,0.49,0,0.022,0.022,1
0.980809751308842,0.989070853346855,0.00555615173570842,0.973545557073598,NA,AMF,10000,0,0,0.5,0.5,0,0.022,0.022,1
0.982139626559569,0.989704005290439,0.00523210717203663,0.974736184269508,NA,AMF,10000,0,0,0.5,0.51,0,0.022,0.022,1
0.983338437899663,0.990305113602954,0.00492473355720074,0.975789991594384,NA,AMF,10000,0,0,0.5,0.52,0,0.022,0.022,1
0.984424661011233,0.990875808149468,0.0046330906987609,0.976731354043691,NA,AMF,10000,0,0,0.5,0.53,0,0.022,0.022,1
0.98541348128114,0.991417719318535,0.00435631141182298,0.977579134862835,NA,AMF,10000,0,0,0.5,0.54,0,0.022,0.022,1
0.98631748693452,0.991932517991491,0.0040935741654813396,0.978348135647718,NA,AMF,10000,0,0,0.5,0.55,0,0.022,0.022,1
0.987147197200816,0.992421599124184,0.00384415309998688,0.979050121144161,NA,AMF,10000,0,0,0.5,0.56,0,0.022,0.022,1
0.987911468369428,0.992886113636165,0.0036073236722712,0.979694554270639,NA,AMF,10000,0,0,0.5,0.57,0,0.022,0.022,1
0.988617808798338,0.993327437208829,0.00338246531798115,0.980289130808887,NA,AMF,10000,0,0,0.5,0.58,0,0.022,0.022,1
0.989272625474914,0.993746754229102,0.00316894876580709,0.980840173608229,NA,AMF,10000,0,0,0.5,0.59,0,0.022,0.022,1
0.989881418671964,0.994145124693579,0.00296622176084378,0.981352926907675,NA,AMF,10000,0,0,0.5,0.6,0,0.022,0.022,1
0.990448936899806,0.994523436923936,0.00277375945569086,0.981831778706643,NA,AMF,10000,0,0,0.5,0.61,0,0.022,0.022,1
0.990979301225995,0.994882719632515,0.00259105322986664,0.9822804306558,NA,AMF,10000,0,0,0.5,0.62,0,0.022,0.022,1
0.991476105764466,0.995223901436218,0.00241765657458405,0.982702029217434,NA,AMF,10000,0,0,0.5,0.63,0,0.022,0.022,1
0.991942499476763,0.995547801098438,0.00225313252489087,0.983099267923626,NA,AMF,10000,0,0,0.5,0.64,0,0.022,0.022,1
0.992381253205804,0.995855177616246,0.00209706259191763,0.983474467839719,NA,AMF,10000,0,0,0.5,0.65,0,0.022,0.022,1
0.992794814954799,0.996146675816937,0.00194907054866463,0.983829641429896,NA,AMF,10000,0,0,0.5,0.66,0,0.022,0.022,1
0.993185355744331,0.99642311115169,0.00180881150674377,0.984166543664426,NA,AMF,10000,0,0,0.5,0.67,0,0.022,0.022,1
0.99355480786765,0.996685125066031,0.00167592554175552,0.984486713233518,NA,AMF,10000,0,0,0.5,0.68,0,0.022,0.022,1
0.993904896974241,0.996933324534981,0.00155009596495138,0.984791506025499,NA,AMF,10000,0,0,0.5,0.69,0,0.022,0.022,1
0.994237169112865,0.997168284147926,0.00143102992292514,0.985082122508863,NA,AMF,10000,0,0,0.5,0.7,0,0.022,0.022,1
0.99455301363469,0.997390469450225,0.0013184483130789,0.985359630274418,NA,AMF,10000,0,0,0.5,0.71,0,0.022,0.022,1
0.994853682678007,0.997600498250703,0.00121206846065297,0.985624982707795,NA,AMF,10000,0,0,0.5,0.72,0,0.022,0.022,1
0.995140307815871,0.997798855104855,0.00111163853341242,0.985879034547333,NA,AMF,10000,0,0,0.5,0.73,0,0.022,0.022,1
0.995413914337771,0.99798599886166794,0.0010169198427824,0.986122554919085,NA,AMF,10000,0,0,0.5,0.74,0,0.022,0.022,1
0.995675433549087,0.998162365575257,9.27699905806347e-4,0.986356238315928,NA,AMF,10000,0,0,0.5,0.75,0,0.022,0.022,1
0.995925713402588,0.998328351330287,8.43746140314596e-4,0.986580713891637,NA,AMF,10000,0,0,0.5,0.76,0,0.022,0.022,1
0.996165527720515,0.998484341184718,7.64854890601588e-4,0.98679655336633,NA,AMF,10000,0,0,0.5,0.77,0,0.022,0.022,1
0.996395584220994,0.998630754414434,6.90833519268488e-4,0.987004277781546,NA,AMF,10000,0,0,0.5,0.78,0,0.022,0.022,1
0.996616531526223,0.99876794373485,6.21499266262471e-4,0.987204363297568,NA,AMF,10000,0,0,0.5,0.79,0,0.022,0.022,1
0.996828965300421,0.998896245589092,5.56687286270973e-4,0.987397246189544,NA,AMF,10000,0,0,0.5,0.8,0,0.022,0.022,1
0.997033433641425,0.999015980959616,4.96217578802488e-4,0.987583327170316,NA,AMF,10000,0,0,0.5,0.81,0,0.022,0.022,1
0.997230441830047,0.999127451189035,4.39933140415816e-4,0.98776297514493006,NA,AMF,10000,0,0,0.5,0.82,0,0.022,0.022,1
0.997420456525061,0.999230930353032,3.87684175474719e-4,0.987936530483478,NA,AMF,10000,0,0,0.5,0.83,0,0.022,0.022,1
0.997603909478168,0.999326732762893,3.39327726045707e-4,0.988104307884006,NA,AMF,10000,0,0,0.5,0.84,0,0.022,0.022,1
0.997781200832145,0.999415121623305,2.94732128601671e-4,0.988266598885248,NA,AMF,10000,0,0,0.5,0.85,0,0.022,0.022,1
0.997952702056019,0.999496348969181,2.53762018191416e-4,0.988423674079078,NA,AMF,10000,0,0,0.5,0.86,0,0.022,0.022,1
0.998118758563335,0.999570656148028,2.162906928266e-4,0.98857578506458,NA,AMF,10000,0,0,0.5,0.87,0,0.022,0.022,1
0.998279692053011,0.999638274288465,1.82199985626931e-4,0.988723166179011,NA,AMF,10000,0,0,0.5,0.88,0,0.022,0.022,1
0.998435802606756,0.99969941411345,1.51376757709087e-4,0.988866036035483,NA,AMF,10000,0,0,0.5,0.89,0,0.022,0.022,1
0.998587370572373,0.999754300858381,1.23712769380211e-4,0.989004598892679,NA,AMF,10000,0,0,0.5,0.9,0,0.022,0.022,1
0.998734658258309,0.999803140822724,9.91072907387124e-5,0.989139045878155,NA,AMF,10000,0,0,0.5,0.91,0,0.022,0.022,1
0.998877911461431,0.999846126420406,7.74557239195851e-5,0.989269556083626,NA,AMF,10000,0,0,0.5,0.92,0,0.022,0.022,1
0.999017360847175,0.999883442612131,5.86636725432562e-5,0.989396297548039,NA,AMF,10000,0,0,0.5,0.93,0,0.022,0.022,1
0.999153223198732,0.999915267155346,4.26404377177042e-5,0.989519428141977,NA,AMF,10000,0,0,0.5,0.94,0,0.022,0.022,1
0.999285702549843,0.999941767850732,2.929888767094e-5,0.989639096365108,NA,AMF,10000,0,0,0.5,0.95,0,0.022,0.022,1
0.999414991213975,0.999963113777315,1.85561118651336e-5,0.989755442066791,NA,AMF,10000,0,0,0.5,0.96,0,0.022,0.022,1
0.999541270721072,0.999979462704276,1.03301942499203e-5,0.989868597098618,NA,AMF,10000,0,0,0.5,0.97,0,0.022,0.022,1
0.99966471267176,0.999990964460647,4.54424740085645e-6,0.989978685906527,NA,AMF,10000,0,0,0.5,0.98,0,0.022,0.022,1
0.999785479517685,0.999997763556381,1.12455625891367e-6,0.990085826069136,NA,AMF,10000,0,0,0.5,0.99,0,0.022,0.022,1
0.999903725275685,1,0,0.990190128788129,NA,AMF,10000,0,0,0.5,1,0,0.022,0.022,1
0.0199,0,1,0.0100000000000001,NA,AMF,10000,0,0,0.5,0,0,0.024,0.024,1
0.0199,0,1,0.0100023527934335,NA,AMF,10000,0,0,0.5,0.01,0,0.024,0.024,1
0.0199,0.21408108091364,0.698218129521146,0.0100492947229552,NA,AMF,10000,0,0,0.5,0.02,0,0.024,0.024,1
0.0199,0.400778641818086,0.494192490157496,0.0147672525477764,NA,AMF,10000,0,0,0.5,0.03,0,0.024,0.024,1
0.0254867836942234,0.476161241275251,0.444002737665104,0.0259198119545749,NA,AMF,10000,0,0,0.5,0.04,0,0.024,0.024,1
0.0424186393755482,0.534120111133556,0.403507192423056,0.039578698375862,NA,AMF,10000,0,0,0.5,0.05,0,0.024,0.024,1
0.0630054082850462,0.58017925207308,0.370027752013077,0.0554619480916342,NA,AMF,10000,0,0,0.5,0.06,0,0.024,0.024,1
0.086853212986584,0.617946997948109,0.341624354975339,0.073336815473841,NA,AMF,10000,0,0,0.5,0.07,0,0.024,0.024,1
0.113609042017822,0.649754422227297,0.316983193336285,0.0930057996608364,NA,AMF,10000,0,0,0.5,0.08,0,0.024,0.024,1
0.142922114877951,0.677138101790649,0.295211360339991,0.114295522414354,NA,AMF,10000,0,0,0.5,0.09,0,0.024,0.024,1
0.17437008089494,0.701148252338699,0.275679911602275,0.137045806000804,NA,AMF,10000,0,0,0.5,0.1,0,0.024,0.024,1
0.207582803988769,0.722522442018222,0.257936523419096,0.161104811962963,NA,AMF,10000,0,0,0.5,0.11,0,0.024,0.024,1
0.242207415408586,0.741791273103722,0.241649628730961,0.186326395809199,NA,AMF,10000,0,0,0.5,0.12,0,0.024,0.024,1
0.277902448587855,0.759344493858655,0.226572076696331,0.212568836999095,NA,AMF,10000,0,0,0.5,0.13,0,0.024,0.024,1
0.314339753568089,0.775473566538743,0.212516968311459,0.239694450991064,NA,AMF,10000,0,0,0.5,0.14,0,0.024,0.024,1
0.351206899959237,0.790399849804606,0.199341208142771,0.267569775174238,NA,AMF,10000,0,0,0.5,0.15,0,0.024,0.024,1
0.388209743831486,0.804293749972508,0.186934046527849,0.296066122471853,NA,AMF,10000,0,0,0.5,0.16,0,0.024,0.024,1
0.425074902164358,0.817288052297911,0.17520892025636,0.325060353980639,NA,AMF,10000,0,0,0.5,0.17,0,0.024,0.024,1
0.461551935311746,0.829487407334197,0.164097521788164,0.354435756005712,NA,AMF,10000,0,0,0.5,0.18,0,0.024,0.024,1
0.497415088450127,0.840975216467494,0.153545407520841,0.384082928441651,NA,AMF,10000,0,0,0.5,0.19,0,0.024,0.024,1
0.532464490062089,0.851818717893286,0.143508692572401,0.41390060655843,NA,AMF,10000,0,0,0.5,0.2,0,0.024,0.024,1
0.566526749978963,0.86207279984197,0.133951529792629,0.443796349759863,NA,AMF,10000,0,0,0.5,0.21,0,0.024,0.024,1
0.599454940713052,0.871782894168713,0.124844167603811,0.473687039759778,NA,AMF,10000,0,0,0.5,0.22,0,0.024,0.024,1
0.631127982310938,0.880987191348251,0.116161444765928,0.503499136477552,NA,AMF,10000,0,0,0.5,0.23,0,0.024,0.024,1
0.661449481106254,0.889718344183396,0.107881622515204,0.533168641276098,NA,AMF,10000,0,0,0.5,0.24,0,0.024,0.024,1
0.690346095131308,0.898004777900002,0.09998548349745,0.562640711314531,NA,AMF,10000,0,0,0.5,0.25,0,0.024,0.024,1
0.71776551266787,0.90587168971607,0.0924556476504149,0.591868851769911,NA,AMF,10000,0,0,0.5,0.26,0,0.024,0.024,1
0.743674135220957,0.913341795373183,0.0852760713535602,0.620813578657522,NA,AMF,10000,0,0,0.5,0.27,0,0.024,0.024,1
0.768054552457846,0.920435859043449,0.0784317107292474,0.64944038556141,NA,AMF,10000,0,0,0.5,0.28,0,0.024,0.024,1
0.790902885332784,0.92717302267759,0.0719083458096813,0.677716751289245,NA,AMF,10000,0,0,0.5,0.29,0,0.024,0.024,1
0.812226056430397,0.933570927414319,0.0656925826295394,0.705607778664182,NA,AMF,10000,0,0,0.5,0.3,0,0.024,0.024,1
0.832039026818397,0.939645588957426,0.0597720790106047,0.733069848240062,NA,AMF,10000,0,0,0.5,0.31,0,0.024,0.024,1
0.850362023981429,0.94541094730026,0.0541360802837196,0.760041423328354,NA,AMF,10000,0,0,0.5,0.32,0,0.024,0.024,1
0.867217794286828,0.950877961818059,0.048776400458141,0.786429961726619,NA,AMF,10000,0,0,0.5,0.33,0,0.024,0.024,1
0.882628989204194,0.956053099374587,0.0436890084131459,0.812094063248381,NA,AMF,10000,0,0,0.5,0.34,0,0.024,0.024,1
0.896616025555228,0.960936211399,0.0388762302813178,0.836820778817272,NA,AMF,10000,0,0,0.5,0.35,0,0.024,0.024,1
0.909196291744885,0.965518467384564,0.034348901717476,0.860298113776687,NA,AMF,10000,0,0,0.5,0.36,0,0.024,0.024,1
0.920386463125803,0.969781935175325,0.0301268709294852,0.882081131026126,NA,AMF,10000,0,0,0.5,0.37,0,0.024,0.024,1
0.930210036104517,0.9737004657131,0.0262382151808247,0.901577782902053,NA,AMF,10000,0,0,0.5,0.38,0,0.024,0.024,1
0.938710052351626,0.97723922181397,0.0227198796084353,0.918178201539085,NA,AMF,10000,0,0,0.5,0.39,0,0.024,0.024,1
0.945963811631723,0.978678330884763,0.0196102705300124,0.93157704093602,NA,AMF,10000,0,0,0.5,0.4,0,0.024,0.024,1
0.952091550902121,0.979868198211491,0.0169259316884055,0.941967674374214,NA,AMF,10000,0,0,0.5,0.41,0,0.024,0.024,1
0.95724691867272,0.98099179015924,0.014646959601074,0.949882152926948,NA,AMF,10000,0,0,0.5,0.42,0,0.024,0.024,1
0.96159235939546,0.982054129308992,0.0127265081134236,0.955916964981324,NA,AMF,10000,0,0,0.5,0.43,0,0.024,0.024,1
0.965277154665371,0.983058799499129,0.0111086074683723,0.960577035040975,NA,AMF,10000,0,0,0.5,0.44,0,0.024,0.024,1
0.968427189691505,0.984009781180217,0.00974017659832409,0.964240701980274,NA,AMF,10000,0,0,0.5,0.45,0,0.024,0.024,1
0.971143897833993,0.984910529212538,0.00857582857871378,0.967177529136902,NA,AMF,10000,0,0,0.5,0.46,0,0.024,0.024,1
0.973507382122146,0.985763738627219,0.00757854896636392,0.969576721815923,NA,AMF,10000,0,0,0.5,0.47,0,0.024,0.024,1
0.975580550840545,0.98657272960296,0.00684263708861372,0.971571425942084,NA,AMF,10000,0,0,0.5,0.48,0,0.024,0.024,1
0.977412925665596,0.987340024769689,0.00644022414638313,0.973256378470871,NA,AMF,10000,0,0,0.5,0.49,0,0.024,0.024,1
0.979043742267101,0.988067773670371,0.00606729007549285,0.974699992730962,NA,AMF,10000,0,0,0.5,0.5,0,0.024,0.024,1
0.980504347902409,0.988758575679927,0.00571365021187918,0.975952476192645,NA,AMF,10000,0,0,0.5,0.51,0,0.024,0.024,1
0.981820016309717,0.989414463971992,0.00537818444102009,0.977051277617613,NA,AMF,10000,0,0,0.5,0.52,0,0.024,0.024,1
0.983011312542021,0.990037071781519,0.00505986504081768,0.97802477055921,NA,AMF,10000,0,0,0.5,0.53,0,0.024,0.024,1
0.98409512047779,0.990628455902741,0.00475775535613895,0.978894774169567,NA,AMF,10000,0,0,0.5,0.54,0,0.024,0.024,1
0.985085420374091,0.99119028822355,0.00447095777235032,0.979678302303054,NA,AMF,10000,0,0,0.5,0.55,0,0.024,0.024,1
0.985993881552987,0.991724029833606,0.00419867518494112,0.980388794787408,NA,AMF,10000,0,0,0.5,0.56,0,0.024,0.024,1
0.986830317924866,0.992230991426557,0.00394012813747989,0.981036996701545,NA,AMF,10000,0,0,0.5,0.57,0,0.024,0.024,1
0.987603041134747,0.992712726933992,0.00369463681538192,0.981631595095663,NA,AMF,10000,0,0,0.5,0.58,0,0.024,0.024,1
0.98831913672672,0.993170465682078,0.00346151293491499,0.982179686250537,NA,AMF,10000,0,0,0.5,0.59,0,0.024,0.024,1
0.988984681950394,0.993605335419877,0.00324016690101158,0.98268712293875,NA,AMF,10000,0,0,0.5,0.6,0,0.024,0.024,1
0.989604918955615,0.994018294795939,0.00303001057191229,0.983158775602296,NA,AMF,10000,0,0,0.5,0.61,0,0.024,0.024,1
0.990184393597403,0.994410562775887,0.00283049807650434,0.983598731004819,NA,AMF,10000,0,0,0.5,0.62,0,0.024,0.024,1
0.990727067512824,0.994783085498652,0.00264115178578082,0.984010444931183,NA,AMF,10000,0,0,0.5,0.63,0,0.024,0.024,1
0.991236409259153,0.99513675453639,0.00246147836504012,0.984396860735358,NA,AMF,10000,0,0,0.5,0.64,0,0.024,0.024,1
0.991715468923212,0.995472330580688,0.00229103046514942,0.984760502237887,NA,AMF,10000,0,0,0.5,0.65,0,0.024,0.024,1
0.9921669395876,0.995790651644451,0.00212940655720158,0.98510354716522,NA,AMF,10000,0,0,0.5,0.66,0,0.024,0.024,1
0.992593208273129,0.996092536092115,0.00197621399703531,0.985427885688794,NA,AMF,10000,0,0,0.5,0.67,0,0.024,0.024,1
0.99299639839893294,0.99637868271674,0.00183106896837245,0.98573516745237,NA,AMF,10000,0,0,0.5,0.68,0,0.024,0.024,1
0.993378405362574,0.996649752828373,0.0016936263352268,0.986026839630531,NA,AMF,10000,0,0,0.5,0.69,0,0.024,0.024,1
0.993740926506425,0.996906328294855,0.00156357439179544,0.986304177943881,NA,AMF,10000,0,0,0.5,0.7,0,0.024,0.024,1
0.994085486477456,0.997149006265635,0.00144059372417531,0.986568312101311,NA,AMF,10000,0,0,0.5,0.71,0,0.024,0.024,1
0.9944134587865,0.997378416052619,0.00132438384904691,0.986820246801288,NA,AMF,10000,0,0,0.5,0.72,0,0.024,0.024,1
0.994726084215886,0.997595084067357,0.00121467021938072,0.987060879170147,NA,AMF,10000,0,0,0.5,0.73,0,0.024,0.024,1
0.995024486600816,0.997799510466812,0.00111119764645156,0.98729101332344,NA,AMF,10000,0,0,0.5,0.74,0,0.024,0.024,1
0.995309686412092,0.997992170602619,0.00101372520764482,0.987511372590049,NA,AMF,10000,0,0,0.5,0.75,0,0.024,0.024,1
0.995582612490058,0.998173468387584,9.22002295316065e-4,0.987722609826475,NA,AMF,10000,0,0,0.5,0.76,0,0.024,0.024,1
0.995844112217389,0.998343881776128,8.35807967091595e-4,0.987925316161896,NA,AMF,10000,0,0,0.5,0.77,0,0.024,0.024,1
0.996094960368313,0.998503837620818,7.54932129861954e-4,0.988120028447033,NA,AMF,10000,0,0,0.5,0.78,0,0.024,0.024,1
0.996335866831398,0.998653720545412,6.79179917610115e-4,0.988307235626916,NA,AMF,10000,0,0,0.5,0.79,0,0.024,0.024,1
0.996567483370168,0.998793897457683,6.08362272205386e-4,0.988487384216013,NA,AMF,10000,0,0,0.5,0.8,0,0.024,0.024,1
0.996790409558969,0.998924718430981,5.42287614485683e-4,0.988660883021072,NA,AMF,10000,0,0,0.5,0.81,0,0.024,0.024,1
0.99700519800954,0.999046497203118,4.80784668541269e-4,0.988828107230753,NA,AMF,10000,0,0,0.5,0.82,0,0.024,0.024,1
0.9972123589856,0.999159564234536,4.23690010188146e-4,0.988989401970001,NA,AMF,10000,0,0,0.5,0.83,0,0.024,0.024,1
0.997412364487824,0.999264245740535,3.70847664571786e-4,0.98914508540012,NA,AMF,10000,0,0,0.5,0.84,0,0.024,0.024,1
0.997605651879119,0.999360828857563,3.22116481839486e-4,0.989295451431777,NA,AMF,10000,0,0,0.5,0.85,0,0.024,0.024,1
